Date,Open,High,Low,Close,Volume
2020-08-25,809.34,818.94,809.34,815.18,209685970.0
2020-08-26,815.18,816.68,811.45,812.36,89049860.0
2020-08-27,812.47,814.64,810.68,814.55,72352280.0
2020-08-28,814.55,828.88,814.55,821.93,102827430.0
2020-08-31,822.01,831.76,820.66,823.93,82419120.0
2020-09-01,823.93,832.87,821.74,832.03,78823790.0
2020-09-03,832.27,844.27,832.27,843.64,104709690.0
2020-09-04,843.64,843.64,833.54,840.54,103338380.0
2020-09-07,840.64,843.8,824.36,824.36,98247460.0
2020-09-08,824.36,829.22,819.02,827.57,81334060.0
2020-09-09,827.5,828.38,816.51,824.42,82985570.0
2020-09-10,825.15,832.61,825.15,825.85,67659910.0
2020-09-11,825.85,827.83,821.97,825.56,64103290.0
2020-09-14,825.56,833.09,825.56,832.24,65500510.0
2020-09-15,832.27,835.42,831.13,833.33,87508060.0
2020-09-16,833.33,834.52,831.33,834.5,54112550.0
2020-09-17,834.6,837.76,829.08,831.84,96606620.0
2020-09-18,832.46,842.1,832.46,841.26,94168740.0
2020-09-21,841.28,852.65,841.28,851.54,106118340.0
2020-09-22,851.54,854.69,846.03,852.72,130393430.0
2020-09-23,852.72,860.34,852.72,858.3,111915820.0
2020-09-24,858.14,858.89,852.29,853.21,90213290.0
2020-09-25,853.19,856.79,850.1,854.71,105360670.0
2020-09-28,854.71,863.98,854.71,863.31,134681820.0
2020-09-29,863.59,871.99,856.2,856.2,135082450.0
2020-09-30,856.07,860.1,852.54,858.54,104923280.0
2020-10-01,859.27,868.3,859.27,867.58,106515880.0
2020-10-02,867.93,870.8,850.61,861.51,164531140.0
2020-10-05,861.65,869.09,861.65,867.7,115090400.0
2020-10-06,867.74,872.39,866.12,871.37,148279580.0
2020-10-07,870.98,876.31,867.06,870.85,157151510.0
2020-10-08,870.88,873.13,864.55,869.82,139809540.0
2020-10-09,869.8,875.52,868.36,874.53,115723800.0
2020-10-12,874.72,882.84,871.58,874.9,130255360.0
2020-10-13,874.58,879.25,872.36,878.35,103915810.0
2020-10-14,878.94,892.25,878.94,892.15,176566350.0
2020-10-15,896.5,901.71,893.94,899.2,167589220.0
2020-10-16,899.58,906.17,892.7,901.59,157348820.0
2020-10-19,899.61,906.16,899.61,903.51,142169620.0
2020-10-20,903.57,909.49,899.42,909.49,179990420.0
2020-10-21,910.63,918.14,905.08,906.1,152206540.0
2020-10-22,906.1,918.3,901.96,918.3,133646710.0
2020-10-23,918.84,930.59,918.84,930.3,163038710.0
2020-10-26,929.5,942.72,919.56,919.56,167434310.0
2020-10-27,919.56,926.52,914.72,915.46,189908440.0
2020-10-28,913.37,916.0,888.88,888.88,366878160.0
2020-10-29,888.88,894.19,879.74,886.68,151632600.0
2020-10-30,887.34,893.42,875.84,892.55,130033580.0
2020-11-02,892.68,900.03,889.83,899.27,83556370.0
2020-11-03,899.27,904.78,897.3,902.14,110878290.0
2020-11-04,902.14,910.59,900.74,905.48,112218650.0
2020-11-05,905.48,913.2,903.64,903.64,97631160.0
2020-11-06,903.68,907.67,899.51,902.91,79120200.0
2020-11-09,902.91,917.42,902.91,917.42,108928030.0
2020-11-10,917.45,929.66,916.5,916.5,137867540.0
2020-11-11,916.98,919.95,910.39,916.68,114386310.0
2020-11-12,916.68,923.0,916.21,923.0,85346880.0
2020-11-13,923.0,931.2,923.0,931.2,122988700.0
2020-11-16,931.4,939.1,915.23,915.97,173012830.0
2020-11-17,916.25,934.65,916.25,934.65,129177640.0
2020-11-18,935.24,939.62,931.18,937.67,153573720.0
2020-11-19,937.67,945.06,936.32,944.92,166086320.0
2020-11-20,944.92,950.89,942.28,950.89,125700510.0
2020-11-23,950.89,961.35,946.14,960.03,164653110.0
2020-11-24,960.03,964.53,948.67,960.03,184868340.0
2020-11-25,959.61,963.81,957.09,960.63,175122450.0
2020-11-26,960.63,964.16,953.46,964.16,156138260.0
2020-11-27,964.16,971.11,963.69,971.11,142656350.0
2020-11-30,971.11,975.46,965.89,965.89,168722120.0
2020-12-01,965.89,976.44,951.92,976.35,382130380.0
2020-12-02,976.35,981.28,973.58,979.95,187854660.0
2020-12-03,979.95,986.4,978.16,985.44,371372500.0
2020-12-04,985.44,988.68,983.03,984.34,182020670.0
2020-12-07,984.34,992.59,984.07,992.01,148301050.0
2020-12-08,992.01,996.64,988.71,993.61,153446320.0
2020-12-09,993.61,1004.61,993.61,1004.03,180899680.0
2020-12-10,1004.03,1008.6,994.28,994.28,173563520.0
2020-12-11,994.28,1008.65,994.28,1008.65,301227250.0
2020-12-14,1008.65,1024.28,1008.65,1024.28,160378000.0
2020-12-15,1024.28,1025.34,1009.8,1013.02,173336680.0
2020-12-16,1013.02,1029.72,1013.02,1029.72,178525030.0
2020-12-17,1029.72,1029.72,1015.86,1016.95,405163660.0
2020-12-18,1016.95,1037.98,1016.95,1036.65,183606010.0
2020-12-21,1036.65,1052.85,1036.65,1049.71,187655270.0
2020-12-22,1049.71,1053.81,1043.8,1052.23,392272760.0
2020-12-23,1052.23,1058.91,1043.88,1045.7,203334040.0
2020-12-24,1045.7,1051.56,1013.9,1033.95,212709620.0
2020-12-25,1033.95,1052.16,1026.05,1052.13,161859380.0
2020-12-28,1052.13,1063.09,1047.45,1054.23,190250810.0
2020-12-29,1054.23,1062.61,1050.05,1058.39,153419410.0
2020-12-30,1058.39,1069.5,1055.25,1059.16,173017710.0
2020-12-31,1059.16,1074.02,1058.9,1070.77,13603031.0
2021-01-04,1070.77,1097.61,1070.77,1091.87,23373010.0
2021-01-05,1091.87,1104.78,1086.07,1104.3,19164110.0
2021-01-06,1104.3,1125.63,1104.3,1113.72,22522650.0
2021-01-07,1113.72,1130.59,1113.72,1130.59,21540140.0
2021-01-08,1130.59,1156.38,1130.59,1147.86,220086200.0
2021-01-11,1147.86,1165.99,1147.86,1163.4,222792000.0
2021-01-12,1163.4,1169.27,1155.9,1169.03,202517400.0
2021-01-13,1169.03,1178.44,1161.87,1164.57,187356100.0
2021-01-14,1164.57,1169.97,1156.58,1168.99,416972100.0
2021-01-15,1168.99,1185.46,1168.99,1182.2,211717400.0
2021-01-18,1182.2,1188.53,1171.96,1173.34,199288900.0
2021-01-19,1173.34,1173.61,1098.47,1107.32,324705300.0
2021-01-20,1107.32,1121.97,1073.13,1116.21,262600200.0
2021-01-21,1116.21,1152.9,1114.26,1151.3,204600400.0
2021-01-22,1151.3,1164.45,1147.88,1156.58,210394400.0
2021-01-25,1156.58,1164.7,1149.26,1154.29,198478400.0
2021-01-26,1154.29,1155.32,1107.54,1125.09,236714100.0
2021-01-27,1125.09,1125.25,1073.74,1083.63,241013700.0
2021-01-28,1083.63,1083.63,1008.53,1010.75,282129400.0
2021-01-29,1010.75,1070.05,978.85,1048.31,242653600.0
2021-02-01,1048.31,1068.93,1029.21,1029.86,175342500.0
2021-02-02,1029.86,1079.87,1025.18,1079.7,162837100.0
2021-02-03,1079.7,1122.04,1079.7,1117.98,204897000.0
2021-02-04,1117.98,1126.64,1103.11,1117.74,155634900.0
2021-02-05,1117.74,1135.5,1117.74,1135.5,139783900.0
2021-02-08,1135.5,1136.38,1077.4,1092.59,228472200.0
2021-02-09,1092.59,1129.49,1089.85,1129.49,17319220.0
2021-02-17,1129.49,1174.91,1129.49,1174.91,174115900.0
2021-02-18,1174.91,1187.94,1162.48,1187.94,183246200.0
2021-02-19,1187.94,1188.61,1168.18,1180.59,166179400.0
2021-02-22,1180.59,1190.48,1172.71,1180.55,175256400.0
2021-02-23,1180.55,1191.74,1174.18,1182.47,195049200.0
2021-02-24,1182.47,1192.04,1161.13,1167.18,178724400.0
2021-02-25,1167.18,1175.19,1158.06,1169.82,158378900.0
2021-02-26,1169.82,1175.4,1153.41,1173.6,178992100.0
2021-03-01,1173.6,1192.85,1173.6,1191.83,191028700.0
2021-03-02,1191.83,1203.84,1188.01,1194.71,169421200.0
2021-03-03,1194.71,1198.36,1189.14,1195.6,154440900.0
2021-03-04,1195.6,1200.42,1164.76,1174.29,183128200.0
2021-03-05,1174.29,1174.8,1157.45,1173.83,205207500.0
2021-03-08,1173.83,1186.29,1164.78,1170.0,164933700.0
2021-03-09,1170.0,1170.0,1150.18,1163.0,159976000.0
2021-03-10,1163.0,1173.58,1154.29,1172.26,156010800.0
2021-03-11,1172.26,1190.47,1172.26,1188.71,167311800.0
2021-03-12,1188.71,1193.97,1184.64,1187.81,147251900.0
2021-03-15,1187.81,1194.29,1184.32,1190.86,149674500.0
2021-03-16,1190.86,1192.15,1177.05,1187.84,163858900.0
2021-03-17,1187.84,1193.45,1183.83,1193.45,193596700.0
2021-03-18,1193.71,1211.54,1193.45,1211.54,155167300.0
2021-03-19,1211.54,1211.54,1201.17,1203.36,171417400.0
2021-03-22,1203.36,1207.28,1194.79,1198.54,161297800.0
2021-03-23,1198.54,1198.54,1182.22,1186.98,155689000.0
2021-03-24,1186.98,1186.98,1157.69,1165.61,190246400.0
2021-03-25,1165.61,1175.86,1159.25,1164.64,165895200.0
2021-03-26,1164.64,1170.75,1143.08,1167.19,172710300.0
2021-03-29,1167.19,1182.06,1167.19,1180.07,145667400.0
2021-03-30,1180.07,1192.9,1175.9,1190.86,217511900.0
2021-03-31,1190.86,1203.18,1189.47,1196.24,171904000.0
2021-04-01,1196.24,1227.56,1196.24,1226.16,222239500.0
2021-04-02,1226.16,1243.67,1226.16,1238.03,199249300.0
2021-04-05,1238.03,1256.12,1238.03,1249.9,219162300.0
2021-04-06,1249.9,1260.35,1245.16,1255.36,222982600.0
2021-04-07,1255.36,1257.77,1248.15,1257.77,213314200.0
2021-04-08,1257.77,1263.03,1249.45,1251.81,161341700.0
2021-04-09,1251.81,1256.06,1245.26,1253.26,173791500.0
2021-04-12,1253.26,1279.52,1253.26,1278.19,267960600.0
2021-04-13,1278.19,1298.78,1276.74,1277.35,255773400.0
2021-04-14,1277.35,1290.77,1263.89,1290.77,207521100.0
2021-04-15,1290.77,1300.84,1283.98,1284.2,236678100.0
2021-04-16,1284.2,1291.37,1262.52,1276.87,247667200.0
2021-04-19,1276.87,1306.22,1271.52,1306.22,210596900.0
2021-04-20,1306.22,1331.56,1303.68,1312.68,244920500.0
2021-04-22,1312.68,1317.5,1271.53,1271.53,232535000.0
2021-04-23,1271.53,1301.39,1262.89,1301.39,245629900.0
2021-04-26,1301.39,1305.73,1269.78,1275.04,216946500.0
2021-04-27,1275.04,1283.95,1264.57,1283.81,171780800.0
2021-04-28,1283.81,1296.48,1280.54,1294.06,206895500.0
2021-04-29,1294.06,1312.62,1294.06,1312.28,242336900.0
2021-05-04,1312.28,1329.18,1285.9,1328.03,274202700.0
2021-05-05,1328.03,1360.76,1328.03,1346.89,274663200.0
2021-05-06,1346.89,1352.57,1337.28,1344.64,226859700.0
2021-05-07,1344.64,1347.8,1329.51,1340.73,291435700.0
2021-05-10,1340.73,1371.51,1335.39,1370.66,302727000.0
2021-05-11,1370.66,1382.06,1359.19,1359.19,262049600.0
2021-05-12,1359.19,1380.23,1350.8,1380.17,264230000.0
2021-05-13,1380.17,1385.72,1370.18,1370.18,271897300.0
2021-05-14,1370.18,1386.09,1370.14,1380.02,251133900.0
2021-05-17,1380.02,1391.89,1371.22,1371.36,254610700.0
2021-05-18,1371.36,1381.36,1367.85,1378.59,252829000.0
2021-05-19,1378.59,1402.45,1378.43,1401.71,279667100.0
2021-05-20,1401.71,1424.92,1396.23,1424.92,270201500.0
2021-05-21,1424.92,1433.01,1412.78,1425.04,267790400.0
2021-05-24,1425.04,1433.59,1421.17,1430.48,256209400.0
2021-05-25,1430.48,1445.6,1427.56,1444.01,209778800.0
2021-05-26,1444.01,1456.55,1440.6,1455.11,233969200.0
2021-05-27,1455.11,1457.46,1433.76,1437.38,264785900.0
2021-05-28,1437.38,1460.68,1433.55,1458.78,300175000.0
2021-05-31,1458.78,1475.09,1449.66,1474.78,293022200.0
2021-06-01,1474.78,1496.55,1473.28,1482.92,255910200.0
2021-06-02,1482.92,1488.93,1469.49,1478.85,277182000.0
2021-06-03,1478.85,1506.27,1478.85,1504.37,318348000.0
2021-06-04,1504.37,1509.38,1496.36,1508.35,336486800.0
2021-06-07,1508.35,1508.65,1472.1,1484.1,309807000.0
2021-06-08,1484.1,1493.36,1436.72,1438.97,328466400.0
2021-06-09,1438.97,1465.93,1426.04,1457.76,279949900.0
2021-06-10,1457.76,1464.4,1443.74,1451.18,253444200.0
2021-06-11,1451.18,1489.95,1448.46,1487.61,264960500.0
2021-06-14,1487.61,1504.32,1483.82,1495.51,249571500.0
2021-06-15,1495.51,1498.75,1481.03,1487.04,239018700.0
2021-06-16,1487.04,1487.68,1462.99,1465.58,241627222.0
2021-06-17,1465.58,1468.87,1452.53,1461.91,211574000.0
2021-06-18,1461.91,1484.89,1461.91,1481.3,198662900.0
2021-06-21,1481.3,1486.12,1473.11,1478.29,205148100.0
2021-06-22,1478.29,1498.12,1478.29,1489.24,211641600.0
2021-06-23,1489.24,1502.79,1485.13,1489.53,197836400.0
2021-06-24,1489.53,1497.92,1482.38,1486.96,175257700.0
2021-06-25,1486.96,1500.94,1480.64,1500.3,180213400.0
2021-06-28,1500.3,1523.58,1500.3,1521.41,215306300.0
2021-06-29,1521.41,1536.96,1521.41,1529.97,203545700.0
2021-06-30,1529.97,1540.9,1528.1,1529.0,192676300.0
2021-07-01,1529.09,1545.14,1525.24,1545.14,253521100.0
2021-07-02,1545.14,1558.45,1545.14,1554.59,242776200.0
2021-07-05,1559.94,1560.44,1533.18,1557.41,309397900.0
2021-07-06,1557.92,1565.29,1488.42,1488.42,298837000.0
2021-07-07,1501.44,1538.77,1472.81,1538.77,306583400.0
2021-07-08,1530.4,1536.51,1509.9,1521.21,218880200.0
2021-07-09,1510.0,1526.35,1480.6,1494.43,287668400.0
